"ID","Subject","Message","Day","Month","Year","AddedBy","DateAdded","propertyCode"
541,"Submit Regular Payroll","",1,11,2007,"",2007-09-19 11:51:47,""
547,"Pay day","",6,12,2007,"",2007-09-19 11:56:42,""
549,"Regular payroll/commission","",13,12,2007,"",2007-09-19 12:01:36,""
573,"BC- LMO","",11,10,2007,"",2007-10-07 15:42:34,"CORP"
579,"THANKSGIVING","",22,11,2007,"",2007-10-07 15:44:02,"CORP"
582,"CHRISTMAS","",25,12,2007,"",2007-10-07 15:44:47,"CORP"
586,"DV - WIN","",23,10,2007,"",2007-10-08 12:58:21,"CORP"
591,"JR - Off","",22,10,2007,"",2007-10-26 09:28:31,"CORP"
593,"Pay Day!!","",26,10,2007,"",2007-10-10 12:39:16,"114SUM"
596,"JR - STC","",16,10,2007,"",2007-10-12 12:30:22,"CORP"
634,"Employee Reviews/EFC","",13,11,2007,"",2007-11-09 14:30:05,"69OAK"
635,"Draw #10","",16,11,2007,"",2007-11-09 14:30:17,"69OAK"
640,"Mark OFF","",23,11,2007,"",2007-11-09 14:33:20,"69OAK"
642,"ASHIA OFF","",23,11,2007,"",2007-11-09 14:33:58,"69OAK"
648,"2.5.3. Report Due","",10,11,2007,"",2007-11-12 13:47:19,"75GPA"
651,"War and 172 Report","",12,11,2007,"",2007-11-13 16:14:18,"53RBA"
667,"mail lease renewals","",20,11,2007,"",2007-11-13 21:35:32,"49VMV"
678,"closed 4 x-mas","",25,12,2007,"",2007-11-13 21:48:30,"49VMV"
680,"WAR","Due by 11:00 to Chrissy",5,11,2007,"",2007-11-16 11:58:57,"77LAK"
688,"Bills ","Due at 12:00 to Chrisy",6,11,2007,"",2007-11-16 12:09:29,"77LAK"
811,"Pay Day","pay day for 2/29/08",29,2,2008,"",2008-02-22 16:47:07,"99CCA"
813,"","Rent late",4,3,2008,"",2008-03-03 14:44:53,"125LHA"
814,"Rent late","",4,3,2008,"",2008-03-03 14:45:18,"125LHA"
375,"SY on vacation","",10,7,2007,"",2007-06-22 11:38:24,"48SWA"
376,"SY on vacation","",11,7,2007,"",2007-06-22 11:38:29,"48SWA"
379,"SY on vacation","",14,7,2007,"",2007-06-22 11:38:43,"48SWA"
380,"SY on vacation","",15,7,2007,"",2007-06-22 11:38:47,"48SWA"
405,"Repair 07-151","",11,7,2007,"",2007-07-09 13:19:20,"69OAK"
418,"utility bills fax to trent","",14,8,2007,"",2007-08-01 16:18:10,"69OAK"
422,"Mark off","",6,8,2007,"",2007-08-01 16:19:41,"69OAK"
425,"Jackie Has to respond","",23,8,2007,"",2007-08-10 15:52:08,"69OAK"
427,"PPQ","",13,8,2007,"",2007-08-10 15:53:11,"69OAK"
435,"BC- HRA","",24,8,2007,"",2007-08-23 13:12:08,"CORP"
436,"JR- SUM","",24,8,2007,"",2007-08-23 13:12:18,"CORP"
438,"BC- HRA","",27,8,2007,"",2007-08-23 13:12:46,"CORP"
439,"BC- HRA","",28,8,2007,"",2007-08-23 13:13:11,"CORP"
445,"BC- HRA","",4,9,2007,"",2007-08-23 13:14:23,"CORP"
455,"DV- ASB","",30,8,2007,"",2007-08-23 13:16:09,"CORP"
457,"JR- SUM","",27,8,2007,"",2007-08-23 13:16:54,"CORP"
485,"JR-PIN","",12,9,2007,"",2007-09-04 12:34:20,"CORP"
489,"DV-LDG","",11,9,2007,"",2007-09-04 12:35:00,"CORP"
500,"Cap X Draw Due","",17,9,2007,"",2007-09-11 10:04:19,"69OAK"
508,"Send Out Lease Renewals-Done","",25,9,2007,"",2007-09-11 10:08:43,"69OAK"
707,"DV - LOW","",19,11,2007,"",2007-11-26 15:59:42,"CORP"
720,"Regular payroll due ","",10,1,2008,"",2007-11-28 09:42:16,"80RSA"
723,"Commission files & forms due ","",11,2,2008,"",2007-11-28 09:43:14,"80RSA"
729,"Pay date (regular)","",13,3,2008,"",2007-11-28 09:46:50,"80RSA"
738,"JR-LOW","",11,12,2007,"",2007-12-07 17:35:21,"CORP"
739,"JR-LOW","",12,12,2007,"",2007-12-07 17:35:28,"CORP"
742,"DV-SVS","",10,12,2007,"",2007-12-07 17:35:50,"CORP"
756,"mount crest","walked 51 vacant units",12,12,2007,"",2007-12-13 15:50:15,"ACC"
763,"JR-LOW","",19,12,2007,"",2007-12-14 11:13:02,"CORP"
782,"","3-days
Bal. ltrs. to residents
(under$100)",4,1,2008,"",2007-12-31 16:12:18,"59MED"
785,"Weekly. 1.7.2. by 6","",6,1,2008,"",2007-12-31 16:13:38,"59MED"
792,"Nate Req off","",24,1,2008,"",2008-01-23 08:42:55,"69OAK"
795,"Pest Control","",4,2,2008,"",2008-02-05 15:13:51,"200DSW"
378,"SY on vacation","",13,7,2007,"",2007-06-22 11:38:39,"48SWA"
381,"Manager Meeting","",27,6,2007,"",2007-06-22 11:53:42,"48SWA"
383,"Resident  Appreciation Week","",23,7,2007,"",2007-06-22 11:49:54,"48SWA"
387,"Resident  Appreciation Week","",27,7,2007,"",2007-06-22 11:50:17,"48SWA"
396,"MR","",16,7,2007,"",2007-07-05 17:05:21,"69OAK"
399,"AME","",31,7,2007,"",2007-07-05 17:05:38,"69OAK"
401,"Todd 1st Day","",9,7,2007,"",2007-07-05 17:06:13,"69OAK"
517,"SNMA meeting ","8:00am Tuscany Hotel",14,9,2007,"",2007-09-12 16:31:45,"48SWA"
521,"WaIlace off","",17,10,2007,"",2007-09-13 16:45:43,"48SWA"
543,"Submit commission files/forms","",7,11,2007,"",2007-09-19 11:53:55,""
558,"Submit payroll with commissions","",15,11,2007,"",2007-09-21 07:54:59,"80RSA"
560,"Commission corrections due ","",18,12,2007,"",2007-09-21 07:57:22,""
563,"BC- LPA","",22,10,2007,"",2007-09-26 14:40:28,"CORP"
565,"BC-LPA","",24,10,2007,"",2007-09-26 14:40:51,"CORP"
566,"BC- LEAVE EARLY","",9,10,2007,"",2007-09-26 14:42:49,"CORP"
568,"JR- BLF","",8,10,2007,"",2007-10-07 15:41:26,"CORP"
570,"JR- SUM","",9,10,2007,"",2007-10-07 15:41:54,"CORP"
578,"JR- SUM","",12,10,2007,"",2007-10-07 15:43:29,"CORP"
580,"BC- OFF","",23,11,2007,"",2007-10-07 15:44:27,"CORP"
588,"DV - WIN","",25,10,2007,"",2007-10-08 12:58:42,"CORP"
681,"WAR","Due by 11:00 to Chrisy",12,11,2007,"",2007-11-16 12:00:07,"77LAK"
685,"1 7 2","Due at 11:00 to Chrisy",12,11,2007,"",2007-11-16 12:08:00,"77LAK"
691,"Property Inspection","Due by 12:00 to Amber
& 2 5 3",9,11,2007,"",2007-11-16 12:14:23,"77LAK"
818,"Commission files and forms due ","",7,4,2008,"",2008-03-26 12:56:03,"80RSA"
825,"AMC Transition","Finally, Lindsay going home...",2,4,2008,"",2008-04-02 09:19:20,"304REF"
606,"BC - ASB","",18,10,2007,"",2007-10-16 14:19:43,"CORP"
627,"Rent","Every body paid rent
",1,11,2007,"",2007-11-01 15:53:44,"202PEN"
636,"Bi Weekly insp","",9,11,2007,"",2007-11-09 14:31:31,"69OAK"
647,"Delinquency Report Due","",6,11,2007,"",2007-11-12 13:47:06,"75GPA"
661,"Payroll Due","",13,12,2007,"",2007-11-13 16:20:16,"53RBA"
665,"Property Inspection fax","",25,12,2007,"",2007-11-13 16:21:03,"53RBA"
790,"Nate Off 1/2 day ","",18,1,2008,"",2008-01-23 08:42:33,"69OAK"
794,"Insrc/John visit","",22,1,2008,"",2008-01-23 08:43:23,"69OAK"
827,"Resident vs TUS Staff Volleyball tourny","Start time:???",12,4,2008,"",2008-04-02 13:02:06,""
666,"5 day notices","",6,11,2007,"",2007-11-13 21:35:13,"49VMV"
668,"Thanks Giving","",22,11,2007,"",2007-11-13 21:36:18,"49VMV"
684,"1 7 2 ","Due at 11:00 to Chrisy",5,11,2007,"",2007-11-16 12:07:46,"77LAK"
686,"1 7 2","Due at 11:00 to Chrisy",19,11,2007,"",2007-11-16 12:08:20,"77LAK"
713,"Commission payroll due ","",13,12,2007,"",2007-11-28 08:47:58,"80RSA"
718,"Pay date (regular)","",17,1,2008,"",2007-11-28 09:41:05,"80RSA"
730,"Payroll & commissions pay date ","",27,3,2008,"",2007-11-28 09:47:01,"80RSA"
733,"batch 1","",5,12,2007,"",2007-12-04 09:39:31,""
736,"f101","",10,12,2007,"",2007-12-04 09:42:18,""
749,"","",6,12,2007,"",2007-12-10 11:24:36,"59MED"
750,"Market Survey, Variance, MSR Due","",6,12,2007,"",2007-12-10 11:25:24,"59MED"
778,"","Neil Amidan off",7,1,2008,"",2007-12-21 10:03:33,"76LMA"
783,"","",4,1,2008,"",2007-12-31 16:12:35,"59MED"
807,"Continental breakfast      9a.m.-11a.m.","In the clubhouse",26,3,2008,"",2008-02-22 09:54:03,"90WCA"
812,"Rent due","",1,3,2008,"",2008-03-03 14:44:45,"125LHA"
819,"Commission files and forms due ","",5,5,2008,"",2008-03-26 12:56:25,"80RSA"
820,"Commission files and forms due ","",2,6,2008,"",2008-03-26 12:56:46,"80RSA"
824,"Commission payroll due ","",12,6,2008,"",2008-04-01 10:38:20,"80RSA"
837,"","",15,7,2008,"",2008-07-18 11:24:07,"59MED"
856,"","",26,7,2008,"",2008-07-18 15:22:35,"59MED"
842,"vacation","Marylou Caballero
Victorino Caballero",26,7,2008,"",2008-07-18 15:00:51,"59MED"
848,"","vacation",26,7,2008,"",2008-07-18 15:04:26,""
849,"","vacation",27,7,2008,"",2008-07-18 15:04:36,""
850,"","vacation",28,7,2008,"",2008-07-18 15:04:47,""
854,"","vacation-Marylou and Victor",8,8,2008,"",2008-07-18 15:19:43,""
859,"","vacation",8,8,2008,"",2008-07-29 17:35:12,"59MED"
862,"vacation","",11,8,2008,"",2008-07-29 17:35:47,"59MED"
863,"vacation","",12,8,2008,"",2008-07-29 17:35:54,"59MED"
864,"vacation","",13,8,2008,"",2008-07-29 17:36:08,"59MED"
866,"vacation","",14,8,2008,"",2008-07-29 17:36:24,"59MED"
867,"vacation","",15,8,2008,"",2008-07-29 17:36:31,"59MED"
839,"","Marylou Caballero
Victorino Caballero",25,7,2008,"",2008-07-18 15:00:03,"59MED"
844,"","vacation",28,7,2008,"",2008-07-18 15:01:27,"59MED"
846,"vacation","Marylou Caballero
Victorino Caballero",28,7,2008,"",2008-07-18 15:02:16,"59MED"
851,"","vacation",8,8,2008,"",2008-07-18 15:18:37,""
857,"apartment showing","Kris 757-630-3841@11:00 am",4,8,2008,"",2008-07-21 16:22:00,"59MED"
858,"","Eileen Off",11,8,2008,"",2008-07-22 11:30:07,"64HUN"
875,"AP Due","",28,8,2008,"",2008-08-21 20:11:44,"113RFA"
861,"vacation","",8,8,2008,"",2008-07-29 17:35:32,"59MED"
870,"vacation","",20,8,2008,"",2008-07-29 17:36:56,"59MED"
879,"CLOSED","",1,9,2008,"",2008-08-26 11:51:38,"99CCA"
880,"REQ. OFF","Carmen",3,10,2008,"",2008-08-26 11:52:27,"99CCA"
882,"JR-RFA","",10,9,2008,"",2008-09-03 14:28:42,"CORP"
883,"","pay day",12,9,2008,"",2008-09-10 09:57:18,"503RWH"
884,"Labor Day","",1,9,2008,"",2008-09-18 12:15:51,"122SVS"
886,"Patriot Day","",11,9,2008,"",2008-09-18 12:16:27,"122SVS"
887,"Constitution Adopted","(1787)
",17,9,2008,"",2008-09-18 12:16:55,"122SVS"
894,"Toby Keith Concert","",19,9,2008,"",2008-09-18 15:24:46,"122SVS"
896,"Counting Crows and Maroon 5 Concert","",24,9,2008,"",2008-09-18 15:31:59,"122SVS"
898,"Denver Tattoo Convention","",20,9,2008,"",2008-09-18 15:36:20,"122SVS"
899,"Denver Tattoo Convention","",19,9,2008,"",2008-09-18 15:37:00,"122SVS"
900,"JJ Gray and Mofro Concert","",27,9,2008,"",2008-09-18 15:40:14,"122SVS"
901,"Sunday BBQ Concert Series","",21,9,2008,"",2008-09-18 15:40:57,"122SVS"
902,"Shwayze with Tyga Concert","",21,9,2008,"",2008-09-18 15:41:26,"122SVS"
905,"Rail Road Earth Concert","",20,9,2008,"",2008-09-18 15:44:05,"122SVS"
906,"Obituary Concert","",30,9,2008,"",2008-09-18 15:44:44,"122SVS"
907,"Perpetual Groove Concert","",20,9,2008,"",2008-09-18 15:45:07,"122SVS"
908,"Buckethead with That One Guy Concert","",21,9,2008,"",2008-09-18 15:45:51,"122SVS"
917,"Chicks Rule Comedy","",1,10,2008,"",2008-09-30 15:47:37,"122SVS"
918,"35th Anniversary With Barnes & Noble","",1,10,2008,"",2008-09-30 15:48:39,"122SVS"
919,"Benni Benassi Perfomance","Dance Music",2,10,2008,"",2008-09-30 15:51:04,"122SVS"
923,"Free Boutique Fall Donation","",4,10,2008,"",2008-09-30 15:55:27,"122SVS"
925,"Clutch Concert","",6,10,2008,"",2008-09-30 15:57:36,"122SVS"
927,"The Stnng Concert","",7,10,2008,"",2008-09-30 16:03:04,"122SVS"
929,"Coors Brewery","",9,10,2008,"",2008-09-30 16:07:23,"122SVS"
930,"Cleo Robinson Dance School","",10,10,2008,"",2008-09-30 16:09:38,"122SVS"
931,"Denver TheatreSports","",11,10,2008,"",2008-09-30 16:10:39,"122SVS"
933,"Colorado Chamber Chamber Music Society","",12,10,2008,"",2008-09-30 16:12:31,"122SVS"
936,"Blue Grass Jam Concert","",14,10,2008,"",2008-10-02 11:42:57,"122SVS"
937,"Dynamix Teen Vocal Ensamble","",14,10,2008,"",2008-10-02 11:44:22,"122SVS"
938,"American Vernacular Dance","",15,10,2008,"",2008-10-02 11:52:19,"122SVS"
939,"Country Western Dance Classes","",16,10,2008,"",2008-10-02 11:53:39,"122SVS"
940,"Battle of Corp Bands Season 2","",17,10,2008,"",2008-10-02 12:25:00,"122SVS"
941,"Food Bank Of The Rockies","",18,10,2008,"",2008-10-02 12:26:07,"122SVS"
943,"Bob Saget Comedy Show","",18,10,2008,"",2008-10-02 12:29:02,"122SVS"
944,"CU vs. Kansas Game","",18,10,2008,"",2008-10-02 12:29:49,"122SVS"
952,"Rocky Mtn. Cancer Center","",22,10,2008,"",2008-10-02 12:39:41,"122SVS"
953,"Impulse Theatre","Comedy/Cabaret",23,10,2008,"",2008-10-02 12:41:42,"122SVS"
957,"10 Ft. Down Concert","",25,10,2008,"",2008-10-02 12:45:27,"122SVS"
958,"Colorado Rapids vs. Real Salt Lake","",25,10,2008,"",2008-10-02 12:46:16,"122SVS"
960,"Greensky Bluegrass Concert","",26,10,2008,"",2008-10-02 12:48:40,"122SVS"
961,"Asylum Haunted House","Located at Boondocks",27,10,2008,"",2008-10-02 12:50:38,"122SVS"
964,"Colorado St. Capital Tours","",28,10,2008,"",2008-10-02 15:01:25,"122SVS"
971,"Haunted Houses","",4,10,2008,"",2008-10-02 15:57:25,"122SVS"
976,"Haunted House ","",9,10,2008,"",2008-10-02 15:58:17,"122SVS"
975,"Haunted House","",8,10,2008,"",2008-10-02 15:57:55,"122SVS"
977,"Haunted House","",10,10,2008,"",2008-10-02 15:58:27,"122SVS"
980,"Haunted House","",14,10,2008,"",2008-10-02 15:58:52,"122SVS"
982,"Pumkin Patch and Mazes","",11,10,2008,"",2008-10-02 15:59:27,"122SVS"
983,"Haunted House","",16,10,2008,"",2008-10-02 15:59:38,"122SVS"
985,"Haunted House","",18,10,2008,"",2008-10-02 15:59:56,"122SVS"
986,"Haunted House","",20,10,2008,"",2008-10-02 16:00:08,"122SVS"
987,"Haunted House","",21,10,2008,"",2008-10-02 16:00:23,"122SVS"
988,"Haunted House","",22,10,2008,"",2008-10-02 16:00:33,"122SVS"
999,"RENT IS DUE","",1,10,2008,"",2008-10-08 09:28:43,"CORP"
995,"Haunted House/Elitch Gardens ","",31,10,2008,"",2008-10-02 16:01:49,"122SVS"
996,"Dia De Los Muertos; Museum","",30,10,2008,"",2008-10-02 16:02:30,"122SVS"
997,"Battle Of The Haunted Houses","",30,10,2008,"",2008-10-02 16:03:12,"122SVS"
1002,"PUMPKIN PATCH","BRING THE KIDS AND LET THEM PICK A PUMPKIN. ",11,10,2008,"",2008-10-08 09:30:20,"CORP"
1013,"Mandy is coming","",14,10,2008,"",2008-10-13 16:17:18,"112MKT"
1017,"Pizza Night","",24,10,2008,"",2008-10-13 16:24:16,"112MKT"
1020,"Send to Atty","",7,11,2008,"",2008-10-13 16:56:34,"112MKT"
1024,"Fax to attorney","",10,10,2008,"",2008-10-13 17:07:04,""
1025,"Haloween Party","",23,10,2008,"",2008-10-13 17:07:28,""
1027,"Rent ~ Late","",4,10,2008,"",2008-10-13 17:41:44,"123VNH"
1028,"Send 3 Days to Coldiron","",9,10,2008,"",2008-10-13 17:42:06,"123VNH"
1029,"Halloween!!","",31,10,2008,"",2008-10-13 17:42:18,"123VNH"
1030,"Monday Reports","",6,10,2008,"",2008-10-13 17:42:33,"123VNH"
1031,"Monday Reports","",13,10,2008,"",2008-10-13 17:42:41,"123VNH"
1032,"Monday Reports","",20,10,2008,"",2008-10-13 17:42:48,"123VNH"
1034,"Draw 1","",9,10,2008,"",2008-10-13 17:43:16,"123VNH"
1038,"Vanessa ~ Marketing","",15,10,2008,"",2008-10-13 17:44:20,"123VNH"
1039,"Tearsa ~ Marketing","",17,10,2008,"",2008-10-13 17:44:34,"123VNH"
1040,"Rent Late","",4,11,2008,"",2008-10-13 17:46:06,"123VNH"
1041,"Draw 1","",6,11,2008,"",2008-10-13 17:46:15,"123VNH"
1042,"Draw 2","",20,11,2008,"",2008-10-13 17:46:22,"123VNH"
1043,"Draw 3","",27,11,2008,"",2008-10-13 17:46:30,"123VNH"
1047,"Monday Reports","",17,11,2008,"",2008-10-13 17:47:21,"123VNH"
1048,"Monday Reports","",24,11,2008,"",2008-10-13 17:47:29,"123VNH"
1049,"Market Survey Due to Mandy","",15,11,2008,"",2008-10-13 17:48:20,"123VNH"
1051,"Property Inspection due to Amber ","",25,10,2008,"",2008-10-14 12:27:40,"123VNH"
1052,"Update all Internet Ads","",20,10,2008,"",2008-10-14 12:28:15,"123VNH"
1056,"Cost per lease due to Mandy","",28,10,2008,"",2008-10-14 12:30:26,"123VNH"
1059,"3 Day Notices","",4,11,2008,"",2008-10-14 12:32:06,"123VNH"
1061,"Renewals","",5,11,2008,"",2008-10-14 12:32:44,"123VNH"
1062,"2.5.2 to Jaime (Current Month)","",6,11,2008,"",2008-10-14 12:33:22,"123VNH"
1063,"Variance due to Mandy","",7,11,2008,"",2008-10-14 12:33:37,"123VNH"
1064,"Send 3 Day Notices to Coldiron","",8,11,2008,"",2008-10-14 12:34:16,"123VNH"
1076,"Work Order Follow up","",8,11,2008,"",2008-10-14 12:39:52,"123VNH"
1078,"Work order follow up","",22,11,2008,"",2008-10-14 12:40:15,"123VNH"
1079,"Work order follow up","",29,11,2008,"",2008-10-14 12:40:26,"123VNH"
1080,"Cost per lease to Mandy","",28,11,2008,"",2008-10-14 12:40:43,"123VNH"
1081,"364-F109-175-172 to Mandy","",30,11,2008,"",2008-10-14 12:42:59,"123VNH"
1087,"Halloween!","Come trick or treat at the leasing office.",31,10,2008,"",2008-10-14 15:21:01,"04SCO"
843,"vacation","Marylou Caballero
Victorino Caballero",27,7,2008,"",2008-07-18 15:01:19,"59MED"
847,"","vacation",25,7,2008,"",2008-07-18 15:04:09,""
871,"","",9,8,2008,"",2008-07-29 17:37:10,"59MED"
1092,"Charity Food Drive","",12,11,2008,"",2008-10-14 15:24:31,"04SCO"
1099,"Rent Due","",1,10,2008,"",2008-10-14 15:28:55,"04SCO"
1100,"Pumpkin Carving Contest","",29,10,2008,"",2008-10-14 15:32:23,"04SCO"
1101,"Community Council Meets at MHS","",2,10,2008,"",2008-10-14 17:26:55,"77LAK"
1102,"Last Day to Pay Rent","",3,10,2008,"",2008-10-14 17:27:06,"77LAK"
1103,"Football @ Murray High School","",3,10,2008,"",2008-10-14 17:27:16,"77LAK"
1106,"Red Ribbon Week at Hillcrest Jr.","",6,10,2008,"",2008-10-14 17:27:45,"77LAK"
1107,"Volleyball @ Murray High School","",7,10,2008,"",2008-10-14 17:27:55,"77LAK"
1108,"Anti Drug Parent Meeting at MHS","",8,10,2008,"",2008-10-14 17:28:19,"77LAK"
1109,"Choir Concerts 6:30 and 8:00 HJH","",9,10,2008,"",2008-10-14 17:28:28,"77LAK"
1112,"Hillcrest Jr. Community Council Meets","",14,10,2008,"",2008-10-14 17:29:12,"77LAK"
1113,"Football @ Murray High School","",15,10,2008,"",2008-10-14 17:29:21,"77LAK"
1114,"Fall Recess (No School)","",16,10,2008,"",2008-10-14 17:29:29,"77LAK"
1116,"PIP Luncheon for Employees","",20,10,2008,"",2008-10-14 17:29:51,"77LAK"
1118,"Last Day to Register to Vote @ CCO","",20,10,2008,"",2008-10-14 17:30:34,"77LAK"
1119,"Pizza and Scary Movie Night 7:00p.m Miller Estates","",23,10,2008,"",2008-10-14 17:30:57,"77LAK"
1121,"Murray High School Sophmore Stomp","",24,10,2008,"",2008-10-14 17:31:25,"77LAK"
1122,"Volleyball @ Murray High School","",24,10,2008,"",2008-10-14 17:31:33,"77LAK"
1123,"Volleyball @ Murray High School","",25,10,2008,"",2008-10-14 17:31:41,"77LAK"
1127,"HAPPY HALLOWEEN","",31,10,2008,"",2008-10-14 17:32:28,"77LAK"
1128,"Rent Due","",1,10,2008,"",2008-10-15 10:35:31,"115LPA"
1130,"","Rent is Due",1,10,2008,"",2008-10-15 12:26:15,"123VNH"
1132,"Rent is DUE","Rent is due",1,10,2008,"",2008-10-16 12:29:08,"120RGA"
1136,"Rent is now late, FINES begin","",4,10,2008,"",2008-10-16 12:30:31,"120RGA"
1138,"faxed to attorney","",9,10,2008,"",2008-10-16 14:11:35,"134GLN"
1139,"","treats for the little goblins",23,10,2008,"",2008-10-16 14:12:25,""
1141,"Last day to pay rent","",3,10,2008,"",2008-10-17 11:49:09,"115LPA"
1142,"bldg 6 fumigation sweep","",9,10,2008,"",2008-10-17 11:49:39,"115LPA"
1143,"king soopers & family dollar","",10,10,2008,"",2008-10-17 11:50:14,"115LPA"
1146,"ADT & School of Massage Therapy","",17,10,2008,"",2008-10-17 11:51:15,"115LPA"
1156,"Thanksgiving Day","",27,11,2008,"",2008-10-22 17:35:37,"99CCA"
1157,"Christmas Eve","",24,12,2008,"",2008-10-22 17:36:07,"99CCA"
1160,"New Years Eve","",31,12,2008,"",2008-10-22 17:37:58,"99CCA"
1163,"Boo at the Zoo","",31,10,2008,"",2008-10-29 12:20:17,"134GLN"
1165,"Month End","",28,10,2008,"",2008-10-29 12:21:15,""
1169,"RENT DUE","",1,11,2008,"",2008-10-29 12:23:38,""
1170,"FAX TO ATTORNEY","",10,11,2008,"",2008-10-29 12:23:57,""
1174,"Rent due","",1,12,2008,"",2008-11-07 10:54:53,"134GLN"
1175,"Rent late","",5,12,2008,"",2008-11-07 10:55:03,"134GLN"
1176,"Christmas Eve","",24,12,2008,"",2008-11-07 10:58:15,"134GLN"
1179,"Rent late","",5,12,2008,"",2008-11-07 10:59:58,""
1180,"Thornton Winterfest- advertising","",12,12,2008,"",2008-11-07 11:05:40,""
1181,"Christmas Day- Office closed","",25,12,2008,"",2008-11-07 11:00:59,""
1184,"Work order follow up","",7,12,2008,"",2008-11-07 11:03:21,""
1185,"Work order follow up","",14,12,2008,"",2008-11-07 11:03:35,""
1187,"Work order follow up","",28,12,2008,"",2008-11-07 11:03:59,""
1188,"Fax to attorney","",10,12,2008,"",2008-11-07 11:05:21,""
1189,"Northglenn holiday craft fair 9:00-2:00","",6,12,2008,"",2008-11-07 11:10:11,""
1193,"update CL ad","",2,12,2008,"",2008-11-07 11:14:02,""
1196,"update CL ad","",5,12,2008,"",2008-11-07 11:14:40,""
1199,"update CL ad","",8,12,2008,"",2008-11-07 11:15:28,""
1201,"update CL ad","",10,12,2008,"",2008-11-07 11:15:43,""
1203,"update CL ad","",12,12,2008,"",2008-11-07 11:15:59,""
1204,"update CL ad","",13,12,2008,"",2008-11-07 11:16:07,""
1206,"update CL ad","",15,12,2008,"",2008-11-07 11:16:28,""
1207,"update CL ad","",16,12,2008,"",2008-11-07 11:16:34,""
1211,"update CL ad","",20,12,2008,"",2008-11-07 11:17:11,""
1212,"update CL ad","",21,12,2008,"",2008-11-07 11:17:20,""
1214,"update CL ad","",23,12,2008,"",2008-11-07 11:17:36,""
1216,"update CL ad","",25,12,2008,"",2008-11-07 11:17:51,""
1217,"update CL ad","",26,12,2008,"",2008-11-07 11:18:00,""
1218,"update CL ad","",27,12,2008,"",2008-11-07 11:18:07,""
1221,"update CL ad","",30,12,2008,"",2008-11-07 11:18:31,""
1231,"Christmas","Office is closed",25,12,2008,"",2008-11-09 14:37:53,"49VMV"
1232,"Christmas Eve","Office is closed",24,12,2008,"",2008-11-09 14:38:09,"49VMV"
1233,"New Year s Eve","",31,12,2008,"",2008-11-09 14:39:05,"49VMV"
1234,"New Year Day","Office is closed",1,1,2009,"",2008-11-09 14:39:27,"49VMV"
1241,"Rent is due","",1,11,2008,"",2008-11-20 15:14:07,"129OAS"
1242,"","payday",5,12,2008,"",2008-11-26 11:04:38,"166ENT"
1243,"payday","",5,12,2008,"",2008-11-26 11:04:50,"166ENT"
1244,"payday","",19,12,2008,"",2008-11-26 11:05:05,"166ENT"
1245,"Party","",18,12,2008,"",2008-11-26 20:31:15,"301CHA"
1249,"Breakfast With Santa","Downtown Aquarium; 9-11am",14,12,2008,"",2008-12-07 12:46:13,"122SVS"
1251,"Denver City and County Building Lights","Denver City and County Building",9,12,2008,"",2008-12-07 12:47:10,"122SVS"
1252,"Character Breakfast","Downtown Aquarium; 9-11am",27,12,2008,"",2008-12-07 12:47:54,"122SVS"
1253,"Laser Shows","Fiske Planetarium; 9:30pm",5,12,2008,"",2008-12-07 12:48:50,"122SVS"
1254,"Laser Show","Fiske Planetarium; 9:30pm",12,12,2008,"",2008-12-07 12:49:24,"122SVS"
1255,"Laser Show","Fiske Planetarium; 9:30pm",19,12,2008,"",2008-12-07 12:49:47,"122SVS"
1256,"Laser Show","Fiske Planetarium; 9:30pm",26,12,2008,"",2008-12-07 12:50:09,"122SVS"
1257,"Winter Wonderland Of Lights","Boondocks
",31,12,2008,"",2008-12-07 12:52:43,"122SVS"
1259,"Winter Wonderland Of Lights","Boondocks",22,12,2008,"",2008-12-07 12:53:29,"122SVS"
1260,"Winter Wonderland Of Lights","Boondocks
",16,12,2008,"",2008-12-07 12:53:49,"122SVS"
1261,"Oasis Concert","Broomfield Event Center @ 8pm",8,12,2008,"",2008-12-07 12:54:36,"122SVS"
1262,"Arvada Center Art Market Show and Sale","Arvada Center for Arts",9,12,2008,"",2008-12-07 12:57:00,"122SVS"
1264,"Bead For life Party","",14,12,2008,"",2008-12-07 13:02:34,"122SVS"
1265,"Denver Zoo","",31,12,2008,"",2008-12-07 13:03:59,"122SVS"
1267,"Black Christmas","Gothic Theatre",20,12,2008,"",2008-12-07 13:07:08,"122SVS"
1268,"New Talent Night","Comedy Shows",29,12,2008,"",2008-12-07 13:11:24,"122SVS"
1270,"Best Of Open Stage","Comedy Works",24,12,2008,"",2008-12-07 13:14:55,"122SVS"
1271,"Santa Visits Ivy","Fotos with Santa and refreshments for all",20,12,2008,"",2008-12-17 07:59:26,"502IVY"
1272,"Rent Due","",1,1,2009,"",2008-12-17 11:14:28,""
1274,"Rent Reminder Calls","",3,1,2009,"",2008-12-17 11:14:55,""
1277,"","Late fee $5",4,1,2009,"",2008-12-17 11:24:49,""
1280,"Rent Reminder Calls","",3,1,2009,"",2008-12-17 11:26:20,"136VEA"
1286,"Small Balances","",6,1,2009,"",2008-12-17 11:29:47,"136VEA"
1287,"$20","",7,1,2009,"",2008-12-17 11:32:42,"136VEA"
1289,"$30","",9,1,2009,"",2008-12-17 11:32:57,"136VEA"
1290,"$35","",10,1,2009,"",2008-12-17 11:33:04,"136VEA"
