"ID","Subject","Message","Day","Month","Year","AddedBy","DateAdded","propertyCode"
559,"PEST CONTROL","",14,10,2008,"",2008-10-06 12:03:26,"89VLP"
707,"Hillcrest Jr. Community Council Meets","",14,10,2008,"",2008-10-14 17:00:03,"77LAK"
600,"Preventive Maintenance #530","",28,10,2008,"",2008-10-08 13:01:47,"76LMA"
604,"Preventive Maintenance #496-506","",12,11,2008,"",2008-10-31 17:31:21,"76LMA"
622,"Free Boutique Fall Donation","",4,10,2008,"",2008-10-14 16:37:23,"122SVS"
627,"Haunted House","",7,10,2008,"",2008-10-14 16:38:19,"122SVS"
633,"Haunted House","",10,10,2008,"",2008-10-14 16:39:20,"122SVS"
642,"Colorado Chamber Music Society","",13,10,2008,"",2008-10-14 16:41:14,"122SVS"
650,"Battle of Corp Bands Season 2","",17,10,2008,"",2008-10-14 16:43:11,"122SVS"
651,"Haunted House","",17,10,2008,"",2008-10-14 16:43:21,"122SVS"
652,"Food Bank Of The Rockies","",18,10,2008,"",2008-10-14 16:43:32,"122SVS"
656,"Chelsea Handler Comedy Show","",18,10,2008,"",2008-10-14 16:44:25,"122SVS"
657,"Project C.U.R.E","",19,10,2008,"",2008-10-14 16:45:44,"122SVS"
674,"10 Ft. Down Concert","",25,10,2008,"",2008-10-14 16:49:05,"122SVS"
681,"Brown Palace Hotel Historic Ghost Tour","",27,10,2008,"",2008-10-14 16:50:46,"122SVS"
689,"Dia De Los Muertos; Museum","",30,10,2008,"",2008-10-14 16:52:17,"122SVS"
694,"PIP Luncheon for Employees","",20,10,2008,"",2008-10-14 16:54:29,"77LAK"
708,"Choir Concerts 6:30 and 8:00 HJH","",9,10,2008,"",2008-10-14 17:00:52,"77LAK"
709,"Book Club 7:15 Hilcrest Jr.","",23,10,2008,"",2008-10-14 17:01:15,"77LAK"
716,"Columbus Day","",13,10,2008,"",2008-10-14 17:07:47,"77LAK"
728,"FOOD DRIVE","See office for details!",19,11,2008,"",2008-10-20 11:00:53,"113RFA"
733,"Christmas","",25,12,2008,"",2008-10-20 11:02:30,"113RFA"
735,"Rent Due","",1,12,2008,"",2008-10-20 11:03:01,"113RFA"
1164,"","Martin Luther King Jr Day",19,1,2009,"",2009-01-15 15:55:01,"96LWB"
752,"Ask A Nurse 1:30-2:30pm","",28,10,2008,"",2008-10-24 10:32:54,"06COV"
754,"Exercise 8am","",27,10,2008,"",2008-10-24 10:33:21,"06COV"
761,"Exercise 8am","",3,11,2008,"",2008-10-24 10:35:37,"06COV"
764,"Ask A Nurse/Physical Therapist 1:30pm","",4,11,2008,"",2008-10-24 10:36:15,"06COV"
769,"Carpool Luncheon Goodwood BBQ 11am","",6,11,2008,"",2008-10-24 10:37:22,"06COV"
771,"Exercise 8am","",7,11,2008,"",2008-10-24 10:37:44,"06COV"
912,"","Election Day!",4,11,2008,"",2008-11-04 10:02:33,"31OVP"
913,"","Food Drive Kick off!",5,11,2008,"",2008-11-04 10:03:00,"31OVP"
914,"","Thanksgiving Dinner Giveaway Drawing!",25,11,2008,"",2008-11-04 10:03:43,"31OVP"
915,"","Election Day. . .Vote!",4,11,2008,"",2008-11-04 10:13:00,"31OVP"
916,"Pest Control","",7,11,2008,"",2008-11-04 12:10:04,"204FGA"
921,"MERRY CHRISTMAS!!!","",25,12,2008,"",2008-11-04 15:10:46,"301CHA"
922,"HAPPY NEW YEAR!","",1,1,2009,"",2008-11-04 15:10:59,"301CHA"
928,"Rent is Due.","",1,11,2008,"",2008-11-07 07:40:34,"132MRN"
931,"Early Bird Renewal Gas Card Drawing","",15,11,2008,"",2008-11-07 07:42:41,"132MRN"
933,"Rent is Late","",4,11,2008,"",2008-11-07 07:43:25,"132MRN"
936,"Early Bird Renewal Gas Card Drawing","",15,12,2008,"",2008-11-07 07:44:20,"132MRN"
938,"Thanksgiving","Office Closed.",27,11,2008,"",2008-11-07 09:48:13,"73MPA"
940,"Fire Safety Inspections 8:30 A.M","",7,11,2008,"",2008-11-07 09:46:28,"73MPA"
942,"Christmas Eve","Office closed at 3:00 P.M.",24,12,2008,"",2008-11-07 09:47:25,"73MPA"
944,"Last Day to Pay Rent on Time","",5,12,2008,"",2008-11-07 09:48:47,"73MPA"
954,"Pest Control Day","Bldg #1",18,11,2008,"",2008-11-10 15:23:34,"159BEA"
955,"Pest Control Day","Bldg #2",25,11,2008,"",2008-11-10 15:23:45,"159BEA"
956,"Happy Thanksgiving!","Office Closed",27,11,2008,"",2008-11-10 15:18:55,"159BEA"
957,"","",1,11,2008,"",2008-11-10 15:19:33,"159BEA"
961,"Pay Rent Early To Enter Early Bird Drawing!","",29,11,2008,"",2008-11-10 15:26:33,"159BEA"
966,"Pest Control Day","",2,12,2008,"",2008-11-10 15:27:55,"159BEA"
967,"Pest Control Day","",9,12,2008,"",2008-11-10 15:28:03,"159BEA"
969,"Pest Control Day","",23,12,2008,"",2008-11-10 15:28:18,"159BEA"
970,"Pest Control Day","",30,12,2008,"",2008-11-10 15:28:25,"159BEA"
972,"Pay Rent Early To Enter Early Bird Drawing!","",28,12,2008,"",2008-11-10 15:28:42,"159BEA"
973,"Pay Rent Early To Enter Early Bird Drawing!","",29,12,2008,"",2008-11-10 15:28:48,"159BEA"
979,"Resident of the month winner to be announced","",13,11,2008,"",2008-11-11 00:23:59,"47POR"
980,"Rent is DUE","",1,12,2008,"",2008-11-12 21:07:00,"605SME"
981,"Late Fee Applied","",6,12,2008,"",2008-11-12 21:07:13,"605SME"
982,"Christmas Eve","",24,12,2008,"",2008-11-12 21:07:26,"605SME"
983,"Merry Christmas","",25,12,2008,"",2008-11-12 21:07:37,"605SME"
986,"*Election Day*","",4,11,2008,"",2008-11-13 10:48:43,"86PHR"
987,"*Veterans Day*","",11,11,2008,"",2008-11-13 10:49:04,"86PHR"
992,"* Christmas Day *","Leasing office will be closed.",25,12,2008,"",2008-11-13 11:00:43,"86PHR"
993,"* Thanksgiving Day *","Leasing office will be closed this day.",27,11,2008,"",2008-11-13 11:01:30,"86PHR"
994,"Rent Due!! ","",1,11,2008,"",2008-11-13 11:01:48,"86PHR"
995,"Free Pest Control","",3,11,2008,"",2008-11-13 11:01:56,"86PHR"
996,"Free Pest Control","",10,11,2008,"",2008-11-13 11:02:08,"86PHR"
999,"Rent Due!! ","",1,12,2008,"",2008-11-13 11:05:11,"86PHR"
1000,"Free Pest Control","Please call the office to be added to the list.",8,12,2008,"",2008-11-13 11:05:32,"86PHR"
1001,"Free Pest Control","",15,12,2008,"",2008-11-13 11:05:44,"86PHR"
1003,"Free Pest Control","",29,12,2008,"",2008-11-13 11:06:03,"86PHR"
1004,"* New Years Eve *","",31,12,2008,"",2008-11-13 11:06:24,"86PHR"
1005,"* New Years Day *","",1,1,2009,"",2008-11-13 11:06:47,"86PHR"
1007,"Free Pest Control","Please call the office to be added to the list.",5,1,2009,"",2008-11-13 11:07:17,"86PHR"
1009,"Free Pest Control","",19,1,2009,"",2008-11-13 11:07:29,"86PHR"
1017,"","",4,12,2008,"",2008-11-19 10:30:30,"124MCR"
1019,"","",4,12,2008,"",2008-11-19 10:32:54,"124MCR"
1021,"","",27,11,2008,"",2008-11-20 10:52:48,"129OAS"
406,"Jazz in the Park","City Park @ 6",27,7,2008,"",2008-06-28 14:58:59,"122SVS"
413,"Film on the Rocks","Purple Rain
Red Rocks @ 7",8,8,2008,"",2008-06-28 15:03:21,"122SVS"
421,"PEST CONTROL","",16,7,2008,"",2008-07-11 15:37:07,"89VLP"
425,"RENT DUE TOMORROW","",31,7,2008,"",2008-07-11 15:42:29,"89VLP"
428,"FIVE DAYS GO OUT","",5,7,2008,"",2008-07-11 15:45:11,"89VLP"
436,"Rent Is Due","",1,7,2008,"",2008-07-17 16:11:40,"158LME"
440,"Pool Party","",29,7,2008,"",2008-07-18 11:07:40,"03HWD"
509,"PEST CONTROL","",9,9,2008,"",2008-09-01 12:45:01,"89VLP"
790,"Rent is now Late Late fees will apply!","",4,11,2008,"",2008-10-27 12:49:26,"120RGA"
798,"Rent Late","",5,10,2008,"",2008-10-29 06:00:09,"91WSV"
817,"Costume Contest!","Between 2-4 PM 

Dress your best!!",31,10,2008,"",2008-10-29 17:06:59,"123VNH"
819,"Food Drive","",1,11,2008,"",2008-10-29 17:10:35,"123VNH"
838,"Trick-or-Treat","Trick or Treat on Basketball court
12 PM -1 PM",31,10,2008,"",2008-10-31 11:02:26,"76LMA"
846,"Coloring Contest Judging","Submitted pictures will be judged.",18,11,2008,"",2008-10-31 11:07:11,"76LMA"
859,"Preventive Maintenance #572-586","",19,11,2008,"",2008-10-31 17:36:33,"76LMA"
866,"Shadow Ridge @ TMS (Boys Wrestling)","",4,11,2008,"",2008-11-02 16:30:29,"122SVS"
868,"Boys Lake @ TMS ( Wrestling)","",13,11,2008,"",2008-11-02 16:31:31,"122SVS"
870,"Project Cure","",5,11,2008,"",2008-11-02 16:36:27,"122SVS"
872,"Stevie B. and Boyz II Men Concert","",28,11,2008,"",2008-11-02 16:41:24,"122SVS"
874,"Blue Grass Jam","",16,11,2008,"",2008-11-02 16:47:20,"122SVS"
876,"Beer Festival","",7,11,2008,"",2008-11-02 16:52:41,"122SVS"
906,"HAPPY THANKSGIVING!!!!","",27,11,2008,"",2008-11-03 14:29:09,"89VLP"
908,"Thanksgiving","",27,11,2008,"",2008-11-03 17:42:30,"123VNH"
917,"Community Carport Sale","8:00 am to 1:00 pm",15,11,2008,"",2008-11-04 12:14:14,"204FGA"
924,"","Rent is late",4,11,2008,"",2008-11-05 11:23:11,"302GLA"
937,"Early Bird Rent Payer Gas Card Drawing","",25,12,2008,"",2008-11-07 07:44:39,"132MRN"
932,"Early Bird Rent Payer Gas Card Drawing","",25,11,2008,"",2008-11-07 07:43:00,"132MRN"
952,"Pest Control Day","Bldg #14",4,11,2008,"",2008-11-10 15:23:27,"159BEA"
953,"Pest Control Day","Bldg #15",11,11,2008,"",2008-11-10 15:23:17,"159BEA"
963,"Rent Due","",1,12,2008,"",2008-11-10 15:27:06,"159BEA"
965,"Have a Happy New Year!","",31,12,2008,"",2008-11-10 15:27:41,"159BEA"
975,"Pay Rent Early To Enter Early Bird Drawing!","",31,12,2008,"",2008-11-10 15:29:01,"159BEA"
984,"Pay Rent Early & Enter to WIN:)","",31,12,2008,"",2008-11-12 21:08:03,"605SME"
991,"* Hanukkah *","",22,12,2008,"",2008-11-13 11:00:02,"86PHR"
1023,"Closed for Thanksgiving","",27,11,2008,"",2008-11-20 12:35:19,"607SET"
1026,"Rent Late by 5 p.m.","",3,12,2008,"",2008-11-20 12:36:13,"607SET"
1029,"Coloring Contest Deadline","",1,12,2008,"",2008-11-21 15:15:19,"36VFA"
1034,"Office Closed","Office Closed for the Thanksgiving Holiday",28,11,2008,"",2008-11-24 07:58:58,"305TUS"
1047,"Resident Holiday Party  11-2pm","",13,12,2008,"",2008-12-05 14:45:36,"89VLP"
1048,"5 day notices go out tomorrow","",4,12,2008,"",2008-12-05 14:45:56,"89VLP"
1050,"Court dates issued","",15,12,2008,"",2008-12-05 14:46:34,"89VLP"
1055,"Eviction lock outs","",26,12,2008,"",2008-12-05 14:50:47,"89VLP"
1057,"Pest Control","",23,12,2008,"",2008-12-05 14:51:12,"89VLP"
1058,"Pest Control","",30,12,2008,"",2008-12-05 14:51:22,"89VLP"
1063,"mini mkt survey","",6,1,2009,"",2008-12-09 19:59:53,"112MKT"
1065,"Santa Arrives!","Pictures with Santa from 5-7 pm",17,12,2008,"",2008-12-10 10:47:53,"86PHR"
1066,"Patio Decoration Contest","1st place, $150, 2nd place,$75, and 3rd place,$50.",19,12,2008,"",2008-12-10 10:49:00,"86PHR"
1067,"Office Closed","",25,12,2008,"",2008-12-10 10:49:12,"86PHR"
1068,"","Rent Due",1,12,2008,"",2008-12-12 14:22:46,"77LAK"
1073,"Pest Control","Please report any issues to our office",1,12,2008,"",2008-12-17 15:30:08,"602STW"
1075,"Pest Control","",15,12,2008,"",2008-12-17 15:30:31,"602STW"
1076,"Pest Control","",22,12,2008,"",2008-12-17 15:30:42,"602STW"
1077,"Merry Christmas","Our office will be closed this day",25,12,2008,"",2008-12-17 15:31:14,"602STW"
1080,"Holiday Party  5-7 pm","",18,12,2008,"",2008-12-17 15:33:29,"602STW"
1081,"Rent Due","",1,12,2008,"",2008-12-17 15:34:12,"602STW"
1082,"last day for rent without late fee","",3,12,2008,"",2008-12-17 15:34:33,"602STW"
1083,"Rent Due","",2,1,2009,"",2008-12-17 15:36:23,"602STW"
1085,"Pest Control","",12,1,2009,"",2008-12-17 15:35:25,"602STW"
1089,"Happy New Year","",1,1,2009,"",2008-12-17 15:36:13,"602STW"
1090,"Rent Late!! Late Fees Apply!!!","",4,12,2008,"",2008-12-18 13:53:11,"70MTN"
1092,"Pest Control","",1,12,2008,"",2008-12-18 13:53:50,"70MTN"
1093,"Pest Control","",8,12,2008,"",2008-12-18 13:53:57,"70MTN"
1096,"Pest Control","",29,12,2008,"",2008-12-18 13:54:21,"70MTN"
1100,"Happy New Year! Office Closed!","",1,1,2009,"",2008-12-18 13:55:55,"70MTN"
1104,"Pest Control","",19,1,2009,"",2008-12-18 13:56:41,"70MTN"
1105,"Pest Control","",26,1,2009,"",2008-12-18 13:56:53,"70MTN"
1175,"LAST DAY TO PAY RENT!","",3,2,2009,"",2009-01-27 12:30:43,"113RFA"
1107,"Free Rent","Get a free month Rent!",22,12,2008,"",2008-12-19 15:11:29,"71JOR"
1118,"Late Fees","Late Fees start ($75.00)",4,1,2009,"",2008-12-22 11:59:09,"204FGA"
1121,"Office Closed","",25,12,2008,"",2008-12-22 14:20:28,"401CHK"
1122,"Office Closed","",1,1,2009,"",2008-12-22 14:21:04,"401CHK"
1123,"Happy New Year!","",1,1,2009,"",2008-12-22 14:21:16,"401CHK"
1125,"Closed","",1,1,2009,"",2008-12-22 15:59:15,"03HWD"
1126,"RENEWAL PART","RENEWAL PARTY FOR RESIDENTS",30,12,2008,"",2008-12-26 14:05:52,"134GLN"
1127,"HAPPY NEW YEARS","",1,1,2009,"",2008-12-26 14:06:06,"134GLN"
1128,"Christmas","Christmas Yeah!",25,12,2008,"",2008-12-30 08:26:37,"134GLN"
1132,"Festival of Sleep Day!","Get that rest you need!",3,1,2009,"",2009-01-02 14:39:54,"123VNH"
1140,"Food Drive Ends","",28,1,2009,"",2009-01-02 14:44:40,"123VNH"
1141,"Last weekend of the Stockshow!","",31,1,2009,"",2009-01-02 14:45:05,"123VNH"
1142,"Pizza Night ","",16,1,2009,"",2009-01-02 14:45:21,"123VNH"
1144,"Community Yard Sale","",10,1,2009,"",2009-01-05 15:44:07,"88WDM"
1146,"Community Yard Sale","",11,1,2009,"",2009-01-05 15:45:00,"88WDM"
1148,"Happy New Year!","",1,1,2009,"",2009-01-07 12:11:32,"53RBA"
1149,"Blanket Drive for Homeless","",5,1,2009,"",2009-01-07 12:12:02,"53RBA"
1150,"Blanket Drive for Homeless","",12,1,2009,"",2009-01-07 12:12:16,"53RBA"
1152,"Blanket Drive for Homeless","",26,1,2009,"",2009-01-07 12:12:34,"53RBA"
1157,"Rent is Due","",1,2,2009,"",2009-01-13 12:06:57,"411FTN"
1159,"Presidents Day","",16,2,2009,"",2009-01-13 12:07:29,"411FTN"
1160,"Rent is Due","",1,3,2009,"",2009-01-13 12:07:58,"411FTN"
1161,"Daylight Savings Time Begins","",8,3,2009,"",2009-01-13 12:08:32,"411FTN"
1167,"","Pest Control",26,1,2009,"",2009-01-15 15:55:30,"96LWB"
1169,"","Pest Control",9,2,2009,"",2009-01-15 15:55:49,"96LWB"
1176,"RENT IS LATE","",4,2,2009,"",2009-01-27 12:30:27,"113RFA"
1179,"Rent Due","",1,2,2009,"",2009-01-29 13:50:39,"605SME"
1180,"Late","",6,2,2009,"",2009-01-29 13:51:52,"605SME"
1182,"Presidents Day","",16,2,2009,"",2009-01-29 13:52:21,"605SME"
1183,"Coloring Activity","",24,2,2009,"",2009-01-29 13:52:36,"605SME"
1186,"Rent Due","",1,1,2009,"",2009-01-29 13:53:27,"605SME"
1191,"Last day to pay without late fee","",3,2,2009,"",2009-01-30 09:29:05,"602STW"
460,"EVICTION LOCK OUTS","",22,8,2008,"",2008-08-04 13:39:38,"89VLP"
462,"Rent is due","Rent is due today to avoid late fees. ",3,9,2008,"",2008-08-06 10:50:44,"116BLF"
464,"End of Summer BBQ","6pm-7pm
Salsa Contest!!!",29,8,2008,"",2008-08-12 15:18:06,"132MRN"
480,"Autumn Begins","",22,9,2008,"",2008-08-21 08:17:56,"131STV"
486,"","TURKEY DAY",27,11,2008,"",2008-08-21 13:54:03,"129OAS"
496,"","Free Day at the Denver Zoo",7,10,2008,"",2008-08-22 10:46:06,"129OAS"
497,"","Labor Day",1,9,2008,"",2008-08-22 10:46:41,"129OAS"
501,"","Martin Luther King Jr Birthday",19,1,2009,"",2008-08-22 10:49:54,"129OAS"
732,"New Years Eve","",31,12,2008,"",2008-10-20 11:02:16,"113RFA"
1165,"","Pest Control",5,1,2009,"",2009-01-15 15:55:15,"96LWB"
1166,"","Pest Control",12,1,2009,"",2009-01-15 15:55:21,"96LWB"
1171,"","Pest Control",23,2,2009,"",2009-01-15 15:56:01,"96LWB"
1006,"Rent Due!! ","",1,1,2009,"",2008-11-13 11:06:55,"86PHR"
1031,"Closed for Christmas","",25,12,2008,"",2008-11-21 15:15:52,"36VFA"
1032,"Closed for New Years","",1,1,2009,"",2008-11-21 15:16:16,"36VFA"
1040,"Christmas Eve ","",24,12,2008,"",2008-12-01 13:35:53,"81WLA"
1045,"RENT DUE!!!","",1,12,2008,"",2008-12-05 14:45:00,"89VLP"
1056,"Pest Control","",16,12,2008,"",2008-12-05 14:50:59,"89VLP"
1061,"Rent due","",1,1,2009,"",2008-12-09 19:59:12,"112MKT"
1172,"Be Our Valentine"," ",14,2,2009,"",2009-01-15 15:56:39,"96LWB"
1174,"RENT DUE","",1,2,2009,"",2009-01-27 12:30:15,"113RFA"
1181,"V-Day","",14,2,2009,"",2009-01-29 13:52:02,"605SME"
1184,"Refer A Friend $250","",2,2,2009,"",2009-02-06 10:21:14,"605SME"
1185,"Breakfast on the Go","",26,1,2009,"",2009-01-29 13:53:19,"605SME"
1193,"Pest Control","",9,2,2009,"",2009-01-30 09:29:59,"602STW"
1194,"Pest Control","",16,2,2009,"",2009-01-30 09:30:06,"602STW"
1197,"","Rent Due",1,2,2009,"",2009-02-04 11:26:41,"89VLP"
1199,"RENT DUE","",1,2,2009,"",2009-02-04 11:27:30,"89VLP"
1201,"PEST CONTROL","",10,2,2009,"",2009-02-04 11:27:49,"89VLP"
1202,"PEST CONTROL","",17,2,2009,"",2009-02-04 11:27:59,"89VLP"
1203,"PEST CONTROL","",24,2,2009,"",2009-02-04 11:28:09,"89VLP"
1204,"RENT DUE TOMORROW","",28,2,2009,"",2009-02-04 11:28:25,"89VLP"
1205,"LATE FEES BEGIN","",5,2,2009,"",2009-02-04 11:28:37,"89VLP"
1209,"Eviction Lockouts","",20,2,2009,"",2009-02-04 11:30:12,"89VLP"
1210,"Movie Night","Spider Man 2.1 And The Chronicles Of Narnia",9,2,2009,"",2009-02-12 13:42:39,"80RSA"
1212,"Movie night ","Spider Man 2.1 And The Chronicles Of Narnia",13,2,2009,"",2009-02-12 13:42:53,"80RSA"
1213,"Movie night ","",16,2,2009,"",2009-02-05 14:32:51,"80RSA"
1214,"Movie night ","",18,2,2009,"",2009-02-05 14:33:39,"80RSA"
1215,"Movie night ","",20,2,2009,"",2009-02-05 14:33:50,"80RSA"
1217,"Movie night ","",25,2,2009,"",2009-02-05 14:34:11,"80RSA"
1218,"Movie Night","",27,2,2009,"",2009-02-05 14:31:51,"80RSA"
1220,"Breakfast on the go","meet us at the entrance of woodcreek and remington",26,2,2009,"",2009-02-05 14:36:28,"80RSA"
1222,"Early Bird Special","Pay your rent before the 1st to be a winner",24,2,2009,"",2009-02-05 14:38:37,"80RSA"
1227,"Apartment Inspections","",18,3,2009,"",2009-02-06 10:23:48,"605SME"
1228,"Apartment Inspections","",19,3,2009,"",2009-02-06 10:24:21,"605SME"
1233,"Leads 2 (DHCC)","",4,2,2009,"",2009-02-09 12:28:44,"122SVS"
1235,"Leads 5 English (DHCC)","",5,2,2009,"",2009-02-09 12:29:22,"122SVS"
1237,"Leads 4 (DHCC)","",12,2,2009,"",2009-02-09 12:30:02,"122SVS"
1239,"Business Development Committee (DHCC)","",12,2,2009,"",2009-02-09 12:30:59,"122SVS"
1240,"Public Policy Committee (DHCC)","",17,2,2009,"",2009-02-09 12:31:22,"122SVS"
1245,"Real Estate and Construction (DHCC)","",19,2,2009,"",2009-02-09 12:34:00,"122SVS"
1248,"Leads 4 (DHCC)","",26,2,2009,"",2009-02-09 12:35:05,"122SVS"
1249,"Membership Committee","",26,2,2009,"",2009-02-09 12:35:20,"122SVS"
1251,"Random Acts Of Kindness (Thornton)","",13,2,2009,"",2009-02-09 14:29:38,"122SVS"
1253,"Local Licensing Authority Meeting","",18,2,2009,"",2009-02-09 14:31:13,"122SVS"
1254,"Thornton City Council Update","",24,2,2009,"",2009-02-09 14:33:27,"122SVS"
1255,"Random Acts Of Kindness Week","",15,2,2009,"",2009-02-09 14:33:56,"122SVS"
1257,"Random Acts Of Kindness Week","",9,2,2009,"",2009-02-09 14:34:41,"122SVS"
1258,"","Blood Drive @ office",18,2,2009,"",2009-02-11 12:21:26,"84REN"
1261,"Hurry! Special ends today!","",22,2,2009,"",2009-02-16 21:15:41,"47POR"
1262,"1st Month Free","End of Promotion.",19,2,2009,"",2009-02-17 22:25:03,"71JOR"
1270,"Pest Control Service","Weekly Service",10,3,2009,"",2009-02-18 11:05:51,"159BEA"
1271,"Pest Control Service","Weekly Service",17,3,2009,"",2009-02-18 11:06:06,"159BEA"
1272,"Pest Control Service","Weekly Service",24,3,2009,"",2009-02-18 11:06:21,"159BEA"
1273,"Pest Control Service","Weelky Service",31,3,2009,"",2009-02-18 11:06:33,"159BEA"
1274,"Pay Rent Early","$100 Gift Card Drawing for Early Birds!",30,3,2009,"",2009-02-18 11:07:10,"159BEA"
1276,"St. Patricks Day","",17,3,2009,"",2009-02-26 12:11:58,"605SME"
1277,"Resident Appreication-PIZZA DAY","",20,3,2009,"",2009-02-26 12:12:28,"605SME"
1278,"Coloring Activity for KIDS","",27,3,2009,"",2009-02-26 12:12:51,"605SME"
1280,"Day Light Savings","",8,2,2009,"",2009-02-26 12:25:08,"605SME"
1283,"March Madness; College Basketball","",2,3,2009,"",2009-02-26 12:26:02,"605SME"
1284,"PEST CONTROL","",3,3,2009,"",2009-03-02 17:07:24,"89VLP"
1285,"PEST CONTROL","",10,3,2009,"",2009-03-02 17:07:34,"89VLP"
1295,"Happy St. Patricks Day!!","",17,3,2009,"",2009-03-02 17:12:43,"89VLP"
1287,"PEST CONTROL","",24,3,2009,"",2009-03-02 17:08:27,"89VLP"
1288,"PEST CONTROL","",31,3,2009,"",2009-03-02 17:08:37,"89VLP"
1289,"RENT DUE","",1,3,2009,"",2009-03-02 17:08:47,"89VLP"
1290,"FIVE DAYS GO OUT","",5,3,2009,"",2009-03-02 17:09:10,"89VLP"
1293,"Court dates issued","",12,3,2009,"",2009-03-02 17:11:50,"89VLP"
1292,"Court dates filed","",9,3,2009,"",2009-03-02 17:11:05,"89VLP"
1294,"Late fees begin on the 5th","",4,3,2009,"",2009-03-02 17:12:10,"89VLP"
1296,"EVICTION COURT","",19,3,2009,"",2009-03-02 17:13:02,"89VLP"
1297,"Eviction lock outs","",25,3,2009,"",2009-03-02 17:13:16,"89VLP"
1298,"Movie Night","Bldg 3 outdoor movie night-starts at dusk.",13,3,2009,"",2009-03-04 11:32:36,"159BEA"
1299,"Movie Night","Bldg 3 outdoor movie night-starts at dusk",27,3,2009,"",2009-03-04 11:33:17,"159BEA"
1300,"Pest Control","schedule in office",6,3,2009,"",2009-03-09 11:19:09,"204FGA"
1301,"Pest Control","schedule in office",13,3,2009,"",2009-03-09 11:19:38,"204FGA"
1304,"Late Fees","$75",5,3,2009,"",2009-03-09 11:20:45,"204FGA"
1305,"Exercise 8 am","",2,3,2009,"",2009-03-12 11:46:29,"06COV"
1311,"Ask A Nurse 1:30 - 2:30 pm","",3,3,2009,"",2009-03-12 11:47:51,"06COV"
1323,"Exercise 8 am","",4,3,2009,"",2009-03-12 11:51:17,"06COV"
1317,"Game night 6:30 pm","",10,3,2009,"",2009-03-12 11:48:38,"06COV"
1327,"Exercise 8 am","",6,3,2009,"",2009-03-12 11:51:38,"06COV"
1328,"Exercise 8 am","",13,3,2009,"",2009-03-12 11:51:44,"06COV"
1332,"Breakfast 9:30 am","",28,3,2009,"",2009-03-12 11:52:54,"06COV"
1333,"Bingo 2 pm","",6,3,2009,"",2009-03-12 11:53:09,"06COV"
1334,"Bingo 2 pm","",13,3,2009,"",2009-03-12 11:53:16,"06COV"
1335,"Bingo 2 pm","",27,3,2009,"",2009-03-12 11:53:22,"06COV"
1339,"Pinochle 1 pm","",12,3,2009,"",2009-03-12 11:54:59,"06COV"
1340,"Pinochle 1 pm","",19,3,2009,"",2009-03-12 11:55:05,"06COV"
1342,"Massage Therapist 11 am","",4,3,2009,"",2009-03-12 11:55:31,"06COV"
478,"RENT LATE","",4,9,2008,"",2008-08-21 08:17:21,"131STV"
489,"","RENT IS DUE",1,12,2008,"",2008-08-21 13:54:29,"129OAS"
503,"","Presidents Day",16,2,2009,"",2008-08-22 10:50:36,"129OAS"
507,"","Grandparents Day",7,9,2008,"",2008-08-22 13:00:58,"129OAS"
517,"EVICTION COURT","",15,9,2008,"",2008-09-01 12:50:02,"89VLP"
518,"EVICTION LOCK OUTS","",19,9,2008,"",2008-09-01 12:51:05,"89VLP"
537,"Homeless Donation Drive","",8,9,2008,"",2008-09-10 10:16:08,"53RBA"
561,"PEST CONTROL","",28,10,2008,"",2008-10-06 12:03:54,"89VLP"
577,"Coloring Contest","Stop by the office to pick up a coloring sheet.",29,10,2008,"",2008-10-08 12:45:18,"76LMA"
592,"Thanksgiving Day","",27,11,2008,"",2008-10-08 12:54:48,"76LMA"
599,"Preventive Maintenance #506","",24,10,2008,"",2008-10-08 13:01:24,"76LMA"
603,"Preventive Maintenance #472-480","",11,11,2008,"",2008-10-31 17:31:07,"76LMA"
608,"Halloween","",31,10,2008,"",2008-10-08 13:54:38,"77LAK"
611,"Happy Halloween!","",31,10,2008,"",2008-10-14 11:20:15,"27SCW"
620,"Glitch Mob Concert","",4,10,2008,"",2008-10-14 16:37:00,"122SVS"
637,"Denver TheatreSports","",11,10,2008,"",2008-10-14 16:40:08,"122SVS"
647,"Haunted House","",15,10,2008,"",2008-10-14 16:42:14,"122SVS"
673,"Haunted House","",24,10,2008,"",2008-10-14 16:48:55,"122SVS"
696,"Volleyball @ Murray High School","",7,10,2008,"",2008-10-14 16:55:16,"77LAK"
745,"Trick or Treaters 6pm Clubhouse","",31,10,2008,"",2008-10-24 10:30:57,"06COV"
749,"Massage Therapist 11am","",29,10,2008,"",2008-10-24 10:32:07,"06COV"
750,"Ceramics 2pm","",29,10,2008,"",2008-10-24 10:32:17,"06COV"
770,"Pinochle 1pm","",6,11,2008,"",2008-10-24 10:37:33,"06COV"
775,"Veterans Day Luncheon Noon","",11,11,2008,"",2008-10-24 10:38:54,"06COV"
810,"Food & Clothing DRIVE","",12,11,2008,"",2008-10-29 10:34:58,"605SME"
814,"","Rent is due",1,10,2008,"",2008-10-29 16:20:46,"123VNH"
820,"Rent is Due","",1,12,2008,"",2008-10-30 11:01:09,"120RGA"
825,"Thanksgiving Day","",27,11,2008,"",2008-10-30 11:49:49,"55DCA"
831,"Rent Is Late","",4,12,2008,"",2008-10-30 16:49:10,"123VNH"
834,"New Years Eve","",31,12,2008,"",2008-10-30 16:50:57,"123VNH"
