"ID","propertyCode","apartmentGuide","rent","forRent","apartments","rentals","apartmenthomeliving","apartmentsearch","amcapartments","move","mynewplace"
188,"303HPL","","http://www.rent.com/rentals/florida/sarasota-and-vicinity/sarasota/huntington-place/391405/?sp=1&amp;searchrank=1","","http://www.apartments.com/huntingtonplacesarasota","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com116314362842D-E5aa-4368-8467-Fd281dc0cc4d19623180-F3d3-45ed-8110-A14a9de080f5","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.99&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=193950","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=190049&amp;complex=Huntington%20Place%20Apartments","http://www.huntingtonplaceapartmenthomes.com","",""
136,"11GGR","","","http://www.forrent.com/apartment-community-profile/1000003982.php","http://www.apartments.com/greengroveaptsut","","","","http://www.greengroveapartments.com","",""
140,"73MPA","","http://www.rent.com/rentals/utah/salt-lake-city-and-vicinity/taylorsville/mulberry-park/533871/?sp=1&amp;searchrank=7","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com186022863CAFF-19f5-45c4-B141-60425f1f72cd38a38303-26b0-4305-A5aa-1448d7cd6df4","","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=180527&amp;complex=Mulberry%20Park","http://www.mulberryparkapts.com","",""
141,"31OVP","","http://www.rent.com/rentals/utah/salt-lake-city-and-vicinity/west-valley-city/overlook-point/429412/?sp=1&amp;searchrank=8","","http://www.apartments.com/overlookpointut","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com24692863CAFF-19f5-45c4-B141-60425f1f72cd1a762c8f-58b7-40a8-Aaec-4f27b2fa96b7","","","http://www.overlookpointapts.com","",""
189,"304REF","http://www.apartmentguide.com/apartments/Florida/Tampa/Reflections-at-Carrollwood/11282/","http://www.rent.com/rentals/florida/tampa-st-petersburg-and-vicinity/tampa/reflections-at-carrollwood/366759/?sp=1&amp;searchrank=1","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com112824362842D-E5aa-4368-8467-Fd281dc0cc4df3874295-80b4-4173-Aebe-21ea52b52487","http://www.apartments.com/urlerror.aspx?","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=189730&amp;complex=Reflections%20at%20Carrollwood","http://www.reflectionsatcarrollwood.com/","http://www.move.com/apartments/listing/C246618",""
190,"305TUS","http://www.apartmentguide.com/apartments/Florida/Brandon/Tuscany-Villas-at-Brandon/10984/","http://www.rent.com/rentals/florida/tampa-st-petersburg-and-vicinity/brandon/tuscany-villas/452561/?sp=1&amp;searchrank=1","","http://www.apartments.com/tuscanyvillasatbrandon","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com109844362842D-E5aa-4368-8467-Fd281dc0cc4d315a19b5-F465-4eaf-Aff9-55f9ef1f75f0","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.102&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=193948","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=186397&amp;complex=Tuscany%20Villas%20at%20Brandon","http://www.tuscanyvillasatbrandon.com/","",""
191,"30SBA","","","http://www.forrent.com/apartment-community-profile/1008019.php","http://www.apartments.com/shadowbrookut","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com24732863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","http://www.apartments.com/search/oasis.dll?page=summary&amp;property=126599.12&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=189527&amp;ahls=l_s_2480628_1","","http://www.shadowbrookapartments.com","http://www.move.com/apartments/listing/C702939",""
192,"32WPA","","http://www.rent.com/rentals/utah/salt-lake-city-and-vicinity/west-valley-city/westpointe/454348/?sp=1&amp;searchrank=10","","","","","","http://www.westpointeapts.com","",""
193,"33MCA","","","","","","","","","",""
194,"35BPA","http://www.apartmentguide.com/apartments/Utah/West-Valley-City/Brookwood-Park/22535/","","http://www.forrent.com/search-apartments-by-area/UT/Greater-Salt-Lake-Valley/Central-Valley/West-Valley.php","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com225352863CAFF-19f5-45c4-B141-60425f1f72cd4eecf41a-6ba7-4250-A5ba-3ea45fd05ea7","","","http://www.brookwoodparkapts.com","",""
195,"36VFA","","http://www.rent.com/rentals/utah/salt-lake-city-and-vicinity/salt-lake-city/villa-franche/467955/?sp=1&amp;searchrank=9","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com229922863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","","","http://www.villafrancheapts.com","",""
196,"37SUR","","","","http://www.apartments.com/sunridgewy","","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.90&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=189591","","http://www.sunridgeapts.com","",""
197,"38SHA","","http://www.rent.com/rentals/wyoming/sweetwater-county/rock-springs/sweetwater-heights-apartments/476983/?sp=1&amp;searchrank=1","","","","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=152330","","http://www.sweetwaterapts.com","",""
198,"39CRW","","","http://www.forrent.com/apartment-community-profile/1015346.php","","","","","http://www.buenavistaapts.net","",""
199,"401CHK","","http://www.rent.com/rentals/california/los-angeles-and-vicinity/sherman-oaks/chase-knolls/528387/?sp=1&amp;searchrank=1&amp;password=2255&amp;x=51&amp;y=4","","","","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=50463","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=192988&amp;complex=Chase%20Knolls%20Apartments","http://www.chaseknollsapts.com","",""
200,"402NIC","","http://www.rent.com/rentals/california/los-angeles-and-vicinity/sherman-oaks/villa-nicola/636970/?sp=1&amp;searchrank=1","","","","","","http://www.villanicolaapts.com/","",""
201,"404SAB","","","","","","","","","",""
202,"405SAR","","http://www.rent.com/search/results/?old_mode=results&amp;old_state_nb=19&amp;old_submarkets=&amp;old_minimumrent_at=100&amp;old_maximumrent_at=99999999&amp;old_bedroom_nb=0&amp;old_bathroom_nb=1&amp;old_dogscats=0%7C0&amp;old_freeform_submarket_nm=Sherman+Oaks&amp;old_topsubmarket_nb=679&amp;old_propertykeywords_nm=villa+sabrina&amp;combined_location_field=west+hollywood%2C+CA&amp;minimumrent_at=100&amp;maximumrent_at=99999999&amp;bedroom_nb=0&amp;bathroom_nb=1&amp;combined_location=1&amp;dogscats=0%7C0&amp;propertykeywords_nm=villa+sarah&amp;moresearchoptions=1&amp;supdateprofile=1&amp;toggleSearchBtn.x=107&amp;toggleSearchBtn.y=17","","","","","","http://www.villasarahapts.com","",""
204,"43CC1","","http://www.rent.com/rentals/nevada/las-vegas-and-vicinity/henderson/crystal-creek/438937/?sp=1&amp;searchrank=1","http://www.forrent.com/apartment-community-profile/1010195.php","http://www.apartments.com/crystalcreekhenderson","","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.33&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=189541","","http://www.crystalcreekapts.com","http://www.move.com/apartments/listing/C395045","http://www.mynewplace.com/apartment/crystal-creek-henderson-nv-7tf7w8101571"
205,"501CAH","http://www.apartmentguide.com/apartments/Georgia/Jonesboro/Cantabria-Hills/6788/","http://www.rent.com/rentals/georgia/atlanta-and-vicinity/jonesboro/cantabria-hills-apartment-homes/449225/?sp=1&amp;searchrank=1","http://www.forrent.com/apartment-community-profile/1000945.php","http://www.apartments.com/cantabriahills","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com678882268A5A-E5d2-4f8c-997f-D0d7e1ded4fc8d20d36a-143c-47c5-A895-88732e1c918C","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.125&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=195808","","http://www.cantabriahillsapts.com","",""
206,"502IVY","http://www.apartmentguide.com/apartments/Georgia/Marietta/Ivy-Ridge/144/","","http://www.forrent.com/apartment-community-profile/1000504.php","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com14482268A5A-E5d2-4f8c-997f-D0d7e1ded4fcca5a77f1-Ba59-41fc-Be71-D0d9f4a49792","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=47793","","http://www.ivyridgeapartmenthomes.com","",""
207,"503RWH","","http://www.rent.com/rentals/georgia/atlanta-and-vicinity/marietta/retreat-at-windy-hill/430411/?sp=1&amp;searchrank=1","http://www.forrent.com/apartment-community-profile/1000454.php","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com27682268A5A-E5d2-4f8c-997f-D0d7e1ded4fcca5a77f1-Ba59-41fc-Be71-D0d9f4a49792","","","http://www.theretreatatwindyhillapts.com","",""
208,"52HHA","","","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com132552863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","","","http://www.holladayhillsapts.com","","http://www.mynewplace.com/apartment/holladay-hills-salt-lake-city-ut-8l03o2158253"
209,"54APW","","","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com197642863CAFF-19f5-45c4-B141-60425f1f72cd4eecf41a-6ba7-4250-A5ba-3ea45fd05ea7","","","http://www.aspenwoodapts.com","",""
210,"55DCA","","","","http://www.apartments.com/deercreekut","","","","","",""
211,"56LOG","","","","","","","","","",""
212,"57RDA","","http://www.rent.com/rentals/california/sacramento-and-vicinity/sacramento/rosedown-apartments/509145/?sp=1&amp;searchrank=1","http://www.forrent.com/apartment-community-profile/1022650.php","","","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=53815","","http://www.rosedownapts.com/","","http://www.mynewplace.com/apartment/rosedown-apartments-sacramento-ca-9vr405026335"
213,"59MED","","http://www.rent.com/rentals/california/los-angeles-and-vicinity/burbank/media-center-villas/506499/?sp=1&amp;searchrank=1","","","","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=50364","","http://www.mediacentervillasapts.com","",""
214,"603FPL","","","http://www.forrent.com/apartment-community-profile/999904833.php","http://www.apartments.com/foothillplaceut","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com74632863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.110&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=194796&amp;ahls=l_s_2480628_0","","http://www.foothillplaceapts.com","",""
215,"605SME","","","","http://www.apartments.com/murrayridgesaltlake","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com24382863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","http://www.apartments.com/search/oasis.dll?page=summary&amp;property=126599.131&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=196935&amp;ahls=l_s_2480628_5","","http://www.murrayridgeapts.com","",""
216,"606WMP","","","http://www.forrent.com/apartment-community-profile/1040755.php","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com194842863CAFF-19f5-45c4-B141-60425f1f72cd1ade6628-Bb31-451b-Ade7-3d2547636816","","","http://www.westminsterparkapts.com","",""
217,"607SET","","","http://www.forrent.com/apartment-community-profile/1000055502.php","","","","","http://www.settlerslandingapts.com","",""
218,"608SUV","","","http://www.forrent.com/apartment-community-profile/1008231.php","http://www.apartments.com/sunvalleylayton","","","","http://www.sunvalleyapts.net/","","http://www.mynewplace.com/apartment/sun-valley-apartments-layton-ut-100122222630"
219,"609WNG","","","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com404692863CAFF-19f5-45c4-B141-60425f1f72cd1ade6628-Bb31-451b-Ade7-3d2547636816","","","http://www.windgateapts.net","","http://www.mynewplace.com/apartment/windgate-bountiful-ut-10h2h8206823"
220,"610CLN","","","http://www.forrent.com/apartment-community-profile/1008276.php","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com169152863CAFF-19f5-45c4-B141-60425f1f72cd1ade6628-Bb31-451b-Ade7-3d2547636816","","","http://www.cherrylaneut.com","","http://www.mynewplace.com/apartment/cherry-lane-bountiful-ut-1mj822141070"
221,"611RNT","","","http://www.forrent.com/apartment-community-profile/1015330.php","http://www.apartments.com/raintreeut","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com75182863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","","","http://www.raintreeut.com","","http://www.mynewplace.com/apartment/raintree-salt-lake-city-ut-9jt922182665"
222,"612SPC","","http://www.rent.com/rentals/utah/salt-lake-city-and-vicinity/salt-lake-city/seasons-at-pebble-creek/684134/?sp=1&amp;searchrank=7","http://www.forrent.com/apartment-community-profile/1008244.php","http://www.apartments.com/theseasonsatpebblecreek","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com780522863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","http://www.apartments.com/search/oasis.dll?page=summary&amp;property=126599.133&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=197297&amp;ahls=l_s_2480628_1","","http://www.amcapartments.com","","http://www.mynewplace.com/apartment/seasons-at-pebble-creek-salt-lake-city-ut-800622056061"
223,"613TER","","","http://www.forrent.com/apartment-community-profile/1008307.php","http://www.apartments.com/theterraceapartments","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com78022863CAFF-19f5-45c4-B141-60425f1f72cd51da7cf9-5116-4b76-8001-De36a82ba109","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.132&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=197015&amp;ahls=l_s_2480628_0","","http://www.amcapartments.com","",""
224,"84REN","http://www.apartmentguide.com/apartments/Illinois/Carol-Stream/Renaissance-at-Carol-Stream/8936/","http://www.rent.com/rentals/illinois/chicago-and-vicinity/carol-stream/renaissance-at-carol-stream/432958/?sp=1&amp;searchrank=1","http://www.forrent.com/apartment-community-profile/999907829.php","http://www.apartments.com/renaissanceatcarolstream","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com8936834BA91B-0f29-4bfe-A972-7b446a547c905795187e-53f2-4d2c-873c-Bad54c847d82","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.122&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=195494","","http://www.renaissanceatcarolstream.com","",""
225,"80RSA","http://www.apartmentguide.com/apartments/Illinois/Bolingbrook/RiverStone-Apartments/13261/","http://www.rent.com/rentals/illinois/chicago-and-vicinity/bolingbrook/riverstone/436514/?sp=1&amp;searchrank=1","http://www.forrent.com/apartment-community-profile/1000978.php","http://www.apartments.com/riverstoneaptsil","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com13261834BA91B-0f29-4bfe-A972-7b446a547c901f1f72b2-B8f5-4066-8737-E004a723d106","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.123&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=195528","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=129566&amp;complex=Riverstone","http://www.riverstoneapt.com","http://www.move.com/apartments/listing/C31871",""
226,"81WLA","","","http://www.forrent.com/apartment-community-profile/1001204.php","http://www.apartments.com/westlineapts","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com78179834BA91B-0f29-4bfe-A972-7b446a547c90cff7e1d2-1bbf-484b-A632-16ff6ba36b7B","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.124&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=195529","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=129869&amp;complex=Westline-Prairie%20Station","http://www.westlineapts.com","",""
227,"64HUN","http://www.apartmentguide.com/apartments/California/Huntington-Beach/The-Huntington-Apartments/24672/","http://www.rent.com/rentals/california/orange-county/huntington-beach/the-huntington/432134/?sp=1&amp;searchrank=1","","","","","","http://www.thehuntingtonapts.com","",""
228,"67PCA","http://www.apartmentguide.com/apartments/California/Palmdale/Chaparral-Apartments/10585/","http://www.rent.com/rentals/california/los-angeles-and-vicinity/palmdale/palm-chaparral/452256/?sp=1&amp;searchrank=1","","","","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=41767","","http://www.palmchaparralapts.com","",""
229,"68SVA","","http://www.rent.com/rentals/california/sacramento-and-vicinity/north-highlands/sierra-village-apartments/441413/?sp=1&amp;searchrank=1","","","","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=163872.2&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=191997","","http://www.sierravillageapts.com","",""
230,"69OAK","","http://www.rent.com/rentals/california/sacramento-and-vicinity/sacramento/oak-hollow/455775/?sp=1&amp;searchrank=1","","","","","","http://www.oakhollowamc.com","",""
231,"701MON","http://www.apartmentguide.com/apartments/Texas/Dallas/Monaco-Parc/16123/","http://www.rent.com/rentals/texas/dallas-fort-worth-and-vicinity/dallas/frankford/monaco-parc/456285/?sp=1&amp;searchrank=1","","http://www.apartments.com/summary.aspx?property=101959.544&amp;srank=180&amp;state=tx&amp;helicon=0&amp;rgn1=9&amp;area2=y&amp;area3=y&amp;rent_minimum=0&amp;rent_maximum=99999&amp;mode=266240&amp;pg=18&amp;page=summary&amp;prvpg=7&amp;srt1=0.70&amp;srt2=0.85&amp;srt3=0.44","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com161232090DC1A-2557-4f31-Af4e-Badf1d0ebc4de23657f6-751c-475e-A5af-1c63a18de60F","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=101959.544&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=197796","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=3554&amp;complex=Monaco%20Parc%20Apartment%20Homes","http://www.monacoparcapts.com","",""
232,"702CAM","","","","","","http://www.apartmenthomeliving.com/apartment_finder/directory.aspx?property_id=6833","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=3866&amp;complex=Cameron%20Creek%20at%20City%20View","http://www.cameroncreekamc.com","",""
233,"71JOR","","","","","","","","","",""
234,"72LEV","","","http://www.forrent.com/apartment-community-profile/1008205.php","","","","","http://www.levailchateauapts.com    ","",""
235,"78EBK","","","","","","","","","",""
236,"79MRM","","","","","","","","","",""
237,"801CR1","http://www.apartmentguide.com/apartments/Illinois/Zion/Crane-Meadows-Apartment-Homes/9707/","http://www.rent.com/rentals/illinois/chicago-and-vicinity/zion/crane-meadows/680934/?sp=1&amp;searchrank=1","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com9707834BA91B-0f29-4bfe-A972-7b446a547c90c671754f-6330-4fc5-8239-A121b94a6e0A","","","http://www.cranemeadowsapts.com","",""
238,"82CVG","","http://www.rent.com/rentals/wyoming/natrona-county/casper/casper-village-apartments/2895899/?sp=1&amp;searchrank=1","","http://www.apartments.com/caspervillage","","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.91&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=189592","","http://www.caspervillageapts.com        ","",""
239,"83MTV","","http://www.rent.com/rentals/wyoming/natrona-county/casper/alpine-meadows/2895901/?sp=1&amp;searchrank=1","","http://www.apartments.com/alpinemeadowswy","","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=126599.89&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=189589","","http://www.alpinemeadowsapts.com/","",""
240,"90WCA","http://www.apartmentguide.com/apartments/Arizona/Tempe/Willow-Creek/18272/","http://www.rent.com/rentals/arizona/phoenix-scottsdale-and-vicinity/tempe/willow-creek/465529/?sp=1&amp;searchrank=5","","","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com182729E5A2255-3f61-4c89-A1ca-02389d52c1a493a49331-8c51-4234-8105-754fb2146542","http://www.apartments.com/partner/summary.aspx?page=summary&amp;property=167779.3&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=192266&amp;ahls=l_s_2491389_16","","http://www.willowcreekamc.com","",""
241,"95CCE","","http://www.rent.com/rentals/arizona/flagstaff-and-vicinity/flagstaff/country-club-estates/479202/?sp=1&amp;searchrank=3","","","","","http://my.apartmentsearch.com/db/app.pl?db=myss2&amp;action=search&amp;format=detail&amp;aptid=191029&amp;complex=Country%20Club%20Estates","http://www.countryclubestatesapts.com","",""
242,"601SOV","","http://www.rent.com/rentals/utah/salt-lake-city-and-vicinity/west-valley-city/somerset-village/429416/?sp=1&amp;searchrank=6","http://www.forrent.com/apartment-community-profile/1008258.php","http://www.apartments.com/somersetvillage","http://www.rentals.com/Home-Rentals/Display.aspx?EndecaId=ApartmentGuide.com25192863CAFF-19f5-45c4-B141-60425f1f72cd23d526d9-A5e0-41d3-865b-37f5404efe38","http://www.apartments.com/search/oasis.dll?page=summary&amp;property=126599.109&amp;p=AptHL&amp;partner=AptHL&amp;ahlp=194693&amp;ahls=l_s_2480628_8","","http://www.somersetvillageapts.net","",""
